ID,marital_status,application_mode,application_order,course,daytimeevening_attendancet,previous_qualification,previous_qualification_grade,nacionality,mothers_qualification,fathers_qualification,mothers_occupation,fathers_occupation,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,curricular_units_1st_sem_credited,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_evaluations,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,curricular_units_1st_sem_without_evaluations,curricular_units_2nd_sem_credited,curricular_units_2nd_sem_enrolled,curricular_units_2nd_sem_evaluations,curricular_units_2nd_sem_approved,curricular_units_2nd_sem_grade,curricular_units_2nd_sem_without_evaluations,unemployment_rate,inflation_rate,gdp,target
1904,1,1,1,9773,1,1,121,1,19,1,7,9,117,True,False,False,True,False,False,19,False,0,6,7,6,12,0,0,6,7,6,11,0,11,0,2,Graduate
1905,1,44,1,9238,1,39,150,1,1,37,4,8,145,True,False,False,True,False,True,20,False,3,6,6,6,13,0,2,6,6,6,14,0,13,0,0,Graduate
1906,1,1,6,9500,1,1,117,1,4,12,5,9,119,True,False,False,True,False,False,18,False,0,7,7,7,13,0,0,8,8,8,15,0,12,0,1,Graduate
1907,1,1,6,9500,1,1,141,1,19,1,9,10,126,True,False,False,True,False,False,18,False,0,8,8,7,12,0,0,8,8,7,12,0,10,1,1,Graduate
1908,1,17,1,9853,1,1,112,1,2,19,3,9,106,True,False,False,True,False,False,19,False,0,6,8,5,12,0,0,6,8,5,11,0,15,2,-4,Enrolled
1909,1,1,1,9500,1,1,148,1,3,3,2,2,137,True,False,False,True,False,False,19,False,0,7,7,6,14,0,0,7,7,6,14,0,7,2,0,Graduate
1910,1,1,2,9670,1,1,120,1,3,19,4,5,115,True,False,False,True,False,False,18,False,0,6,8,5,13,0,0,6,8,5,14,0,13,0,0,Graduate
1911,1,1,2,9500,1,1,132,1,37,37,5,7,127,True,False,False,True,False,False,20,False,0,8,8,8,12,0,0,8,8,8,12,0,9,0,-3,Graduate
1912,1,1,2,9556,1,1,125,1,38,1,9,3,116,True,False,False,True,False,False,18,False,0,7,8,7,13,0,0,8,8,8,15,0,16,0,0,Graduate
1913,2,17,3,8014,0,1,123,1,19,37,3,3,113,False,False,True,False,False,False,18,False,0,6,9,3,10,0,0,6,12,0,0,0,7,2,0,Dropout
1914,1,1,1,9853,1,1,142,1,12,12,9,4,132,True,False,False,True,False,False,18,False,0,6,8,5,15,0,0,6,7,5,12,0,7,2,0,Graduate
1915,1,1,4,9500,1,1,148,1,1,37,4,8,132,True,False,False,True,False,False,18,False,0,7,7,6,13,0,0,7,7,6,13,0,7,2,0,Graduate
1916,1,17,5,9500,1,1,136,1,19,38,5,8,130,True,False,False,True,False,True,18,False,0,7,7,6,12,0,0,7,7,6,12,0,7,2,0,Graduate
1917,1,1,4,9500,1,1,123,1,19,38,9,10,116,True,False,False,True,False,False,20,False,0,7,7,7,12,0,0,8,12,8,12,0,16,0,0,Graduate
1918,1,1,2,9070,1,1,135,1,19,37,9,9,134,True,False,False,True,False,True,22,False,0,6,10,5,10,0,0,6,7,5,12,0,12,3,-1,Graduate
1919,1,43,1,9670,1,1,151,1,19,19,1,1,100,False,False,True,True,False,False,20,False,0,6,12,5,12,0,0,6,8,5,14,0,13,0,0,Enrolled
1920,1,44,1,9085,1,39,140,1,1,1,3,7,140,True,False,False,True,False,False,20,False,2,6,11,5,14,0,0,6,12,2,13,0,13,0,0,Enrolled
1921,1,1,2,9238,1,1,136,1,37,38,9,8,139,True,False,False,True,False,False,18,False,0,6,7,6,13,0,0,6,6,6,14,0,9,0,-3,Graduate
1922,1,1,1,9853,1,1,142,1,19,1,9,1,132,False,False,False,True,False,False,18,False,0,6,8,5,12,0,0,6,14,3,10,0,9,0,-3,Enrolled
1923,1,17,3,9147,1,1,142,1,37,38,5,1,129,False,False,False,True,False,False,18,False,0,5,5,5,13,0,0,5,6,4,12,0,9,0,-3,Graduate
1924,1,17,1,9670,1,1,127,1,1,38,4,7,125,False,False,True,True,False,True,18,False,0,6,7,1,14,0,0,6,6,0,0,0,15,2,-4,Dropout
1925,1,17,1,9238,1,1,131,1,1,1,4,10,129,False,False,False,True,False,False,19,False,4,8,8,8,13,0,1,6,8,5,14,0,11,0,2,Graduate
1926,1,1,1,9085,1,1,134,1,38,19,9,4,128,True,False,False,True,False,True,19,False,0,5,7,5,12,0,0,5,8,5,12,0,10,1,1,Graduate
1927,1,17,2,9773,1,1,142,1,19,19,9,9,139,False,False,False,True,False,True,18,False,0,6,7,6,13,0,0,6,6,6,12,0,13,0,0,Graduate
1928,1,1,1,9070,1,1,123,1,38,38,9,5,124,False,False,False,False,False,True,18,False,0,6,7,5,11,0,0,6,7,5,13,0,8,1,3,Enrolled
1929,1,17,3,9500,1,1,133,1,1,1,9,9,128,True,False,False,True,False,True,18,False,0,7,7,7,14,0,0,8,9,8,15,0,11,0,2,Graduate
1930,1,1,4,9500,1,1,125,1,19,1,1,1,117,True,False,False,True,False,False,18,False,0,7,10,7,13,0,0,8,8,8,13,0,15,2,-4,Graduate
1931,1,17,1,9670,1,1,120,1,38,38,5,7,115,True,False,False,True,False,False,19,False,0,6,7,6,14,0,0,6,7,6,12,0,12,0,1,Graduate
1932,1,17,2,9238,1,1,125,1,19,19,3,3,118,True,False,False,True,False,False,18,False,0,6,9,5,11,0,0,6,9,4,11,0,8,1,3,Graduate
1933,1,39,1,9500,1,19,133,1,19,37,9,4,120,False,False,False,True,False,True,25,False,0,8,8,8,13,0,0,8,8,8,13,0,9,0,-3,Graduate
1934,1,1,4,9500,1,1,133,1,19,38,9,9,119,True,False,False,True,False,True,19,False,0,7,7,6,12,0,0,8,11,7,12,0,12,0,1,Graduate
1935,1,17,6,9500,1,1,143,1,1,38,3,3,133,True,False,False,True,False,False,18,False,0,7,7,7,13,0,0,8,9,8,13,0,11,0,2,Graduate
1936,1,17,1,9130,1,1,147,1,4,1,2,10,141,True,False,False,True,False,False,19,False,0,6,8,6,13,0,0,6,9,4,12,0,13,0,0,Graduate
1937,2,1,1,9500,1,1,142,1,19,38,4,5,130,False,False,False,True,False,False,18,False,0,7,7,6,13,0,0,7,7,6,13,0,7,2,0,Graduate
1938,1,39,1,9085,1,1,150,1,19,19,4,10,100,False,False,False,True,False,False,24,False,1,6,11,5,13,0,1,6,12,1,12,0,13,0,0,Dropout
1939,1,1,2,9773,1,1,124,1,3,3,3,4,114,True,False,False,True,False,False,21,False,0,6,8,5,12,0,0,6,7,5,11,0,11,0,2,Graduate
1940,1,1,2,9254,1,1,136,1,1,1,9,4,123,True,False,False,True,False,True,18,False,0,6,9,6,13,0,0,6,6,6,12,0,8,1,3,Graduate
1941,1,1,1,9238,1,1,116,1,38,38,9,6,116,True,False,False,True,False,False,18,False,0,6,6,6,13,0,0,6,6,6,13,0,8,1,3,Graduate
1942,2,1,1,9070,1,1,127,1,12,19,9,9,123,False,False,False,True,False,True,20,False,0,6,6,6,15,0,0,6,6,6,14,0,11,0,2,Graduate
1943,1,1,1,9070,1,1,117,1,4,19,3,5,123,True,False,False,True,False,False,19,False,0,6,6,6,12,0,0,6,8,5,11,0,12,0,1,Graduate
1944,1,1,2,9773,1,1,116,1,1,19,4,7,127,True,False,False,True,False,True,19,False,0,6,7,6,13,0,0,6,7,6,13,0,13,0,0,Dropout
1945,1,1,4,9500,1,1,129,1,37,37,9,9,117,True,False,False,True,False,False,30,False,0,7,7,7,14,0,0,8,8,8,14,0,12,0,1,Graduate
1946,1,1,1,9500,1,1,157,1,19,38,5,3,149,False,False,False,True,False,False,18,False,0,8,8,8,14,0,0,8,8,8,14,0,9,0,-3,Graduate
1947,1,17,1,9085,1,1,135,1,1,19,4,10,125,True,False,False,True,False,False,18,False,0,5,8,4,11,1,0,5,8,3,14,0,12,3,-1,Graduate
1948,1,1,1,9773,1,1,139,1,38,38,9,9,145,True,False,False,True,False,True,18,False,0,6,6,6,13,0,0,6,6,6,13,0,9,0,-3,Graduate
1949,1,18,1,9500,1,1,115,1,38,37,5,5,115,False,False,False,True,False,False,20,False,0,7,13,6,11,0,0,8,9,7,12,0,15,2,-4,Graduate
1950,1,1,1,9254,1,1,123,1,38,38,4,7,114,False,False,False,True,False,False,19,False,0,6,0,0,0,0,0,6,0,0,0,0,11,0,2,Dropout
1951,1,43,2,9254,1,1,140,1,19,19,9,9,126,True,False,False,True,False,False,19,False,0,6,0,0,0,0,0,6,12,0,0,0,10,1,1,Dropout
1952,1,1,1,171,1,1,138,1,19,37,7,7,124,True,False,False,False,False,False,19,False,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,Dropout
1953,1,1,4,9254,1,1,132,1,1,38,5,6,122,True,False,False,True,False,True,18,False,0,6,7,6,12,0,0,6,6,6,12,0,8,1,3,Graduate
1954,1,1,4,9500,1,1,140,1,3,19,2,3,133,True,False,False,True,False,False,17,False,0,8,14,5,12,0,0,8,14,5,12,0,10,1,1,Enrolled
1955,1,18,1,9853,1,1,117,1,19,38,4,0,113,True,False,False,True,False,False,19,False,0,7,10,6,12,0,0,7,9,6,13,0,12,0,1,Graduate
1956,1,1,4,9238,1,1,125,1,19,1,4,5,122,True,True,False,True,False,False,18,False,0,6,9,5,11,0,0,6,8,2,11,0,13,0,0,Enrolled
1957,1,7,1,9500,1,3,140,1,37,37,4,4,140,False,False,False,True,False,False,25,False,0,8,8,7,14,0,0,8,8,7,14,0,10,1,1,Graduate
1958,1,1,1,9238,1,1,133,1,12,38,4,9,107,True,False,False,True,False,False,19,False,0,6,11,5,10,0,0,6,10,6,11,0,11,0,2,Dropout
1959,1,53,1,9085,1,42,130,1,19,1,9,9,130,True,False,True,False,False,False,24,False,7,9,9,8,13,0,4,9,13,6,13,0,8,1,3,Enrolled
1960,1,1,1,9238,1,1,134,1,1,1,4,9,124,True,False,True,True,False,True,19,False,0,6,6,6,12,0,0,6,6,6,12,0,9,0,-3,Graduate
1961,1,18,1,9500,1,1,128,1,19,1,9,4,125,False,False,False,True,False,True,20,False,0,8,8,0,0,8,0,8,8,0,0,8,9,0,-3,Enrolled
1962,1,1,1,9670,1,1,115,1,1,1,5,4,108,True,False,False,True,False,True,20,False,0,6,9,5,13,0,0,6,6,5,13,0,12,0,1,Graduate
1963,1,1,2,9500,1,1,119,1,1,1,4,4,115,True,False,False,True,False,True,20,False,0,7,8,7,12,0,0,8,8,8,13,0,13,0,0,Graduate
1964,1,17,1,9085,1,1,131,1,1,3,4,1,129,True,False,False,True,False,False,19,False,0,5,10,4,11,1,0,5,10,3,10,0,12,3,-1,Graduate
1965,1,7,1,9003,1,4,120,1,3,1,2,4,120,True,False,False,True,False,False,31,False,8,12,12,11,13,0,4,12,16,12,13,0,15,2,-4,Graduate
1966,1,1,1,9085,1,1,120,1,1,19,3,4,116,False,False,False,True,False,False,20,False,0,5,12,3,12,2,0,5,8,3,13,1,9,0,-3,Graduate
1967,1,1,3,9085,1,1,135,1,3,2,4,3,121,True,False,False,True,False,False,18,False,0,5,14,3,12,2,0,5,8,5,11,0,9,0,-3,Enrolled
1968,1,17,1,9853,1,1,146,1,1,1,3,4,128,False,False,True,True,False,False,18,False,0,6,8,4,13,0,0,6,10,3,10,0,12,3,-1,Enrolled
1969,1,1,4,9670,1,1,133,1,1,2,4,7,121,True,False,False,True,False,False,18,False,0,6,7,6,13,0,0,6,9,5,15,0,13,0,0,Graduate
1970,1,51,1,9238,1,1,122,1,19,3,5,2,112,False,False,True,True,False,False,20,False,5,11,18,8,12,0,4,10,10,3,11,0,11,0,2,Enrolled
1971,1,17,1,9085,1,1,128,1,2,19,2,4,123,True,False,False,True,False,True,20,False,0,6,6,6,14,0,0,6,8,6,12,0,8,1,3,Graduate
1972,1,17,2,9670,1,1,129,1,19,19,5,4,129,False,False,False,True,False,True,19,False,0,6,7,5,11,0,0,6,10,5,13,0,10,1,1,Dropout
1973,1,17,1,9147,1,1,122,1,19,19,4,6,119,False,False,False,True,False,True,21,False,0,5,6,5,11,0,0,5,6,5,12,0,12,3,-1,Graduate
1974,1,1,4,9500,1,1,140,1,1,12,3,10,131,True,False,False,True,False,False,18,False,0,7,8,7,13,0,0,8,9,8,13,0,12,0,1,Graduate
1975,1,51,1,9070,1,1,143,1,1,1,4,4,120,True,False,False,True,False,False,21,False,3,10,10,10,13,0,5,11,11,10,11,0,11,0,2,Dropout
1976,1,1,4,9500,1,1,118,1,19,19,3,3,110,True,False,False,True,False,False,19,False,0,7,12,4,12,0,0,7,7,7,12,0,11,0,2,Enrolled
1977,1,44,1,9238,1,39,140,1,1,19,191,102,143,False,False,False,True,False,False,20,False,3,6,6,6,13,0,2,6,9,5,12,0,13,0,0,Graduate
1978,1,44,1,9085,1,1,140,1,1,2,3,3,140,False,False,False,True,False,False,20,False,0,6,7,6,14,0,0,6,9,3,13,0,13,0,0,Enrolled
1979,1,1,1,9670,1,1,123,1,12,1,9,9,119,True,False,False,True,False,True,18,False,0,6,8,5,13,0,0,6,6,6,14,0,12,0,1,Graduate
1980,1,1,1,9147,1,1,140,1,19,19,9,9,124,True,False,False,True,False,True,18,False,0,5,8,4,10,0,0,5,5,5,13,0,12,0,1,Graduate
1981,1,17,1,9238,1,1,116,1,19,19,7,7,111,True,False,False,True,False,True,18,False,0,6,9,6,11,0,0,6,9,6,11,0,8,1,3,Graduate
1982,1,43,1,9085,1,39,150,1,38,37,6,6,150,True,False,False,True,False,True,21,False,2,7,15,3,13,2,1,5,12,5,13,1,10,1,1,Graduate
1983,1,1,1,9500,1,1,147,1,38,19,5,8,147,False,False,False,True,False,False,18,False,0,7,7,6,13,0,0,7,7,6,13,0,7,2,0,Graduate
1984,1,1,1,9500,1,1,162,1,19,1,5,5,147,True,False,False,True,False,True,18,False,0,8,8,8,14,0,0,8,8,8,14,0,9,0,-3,Graduate
1985,1,17,2,9254,1,1,108,1,37,37,9,7,108,True,False,False,True,False,True,20,False,0,6,10,4,11,0,0,6,10,4,11,0,12,3,-1,Graduate
1986,2,42,1,9500,1,2,130,1,37,37,9,9,130,False,False,False,True,False,True,32,False,0,8,8,8,14,0,0,8,8,8,14,0,9,0,-3,Graduate
1987,2,39,1,9991,0,1,140,1,37,37,9,10,130,False,False,False,True,False,False,34,False,0,5,5,0,0,0,0,5,5,0,0,0,9,0,-3,Enrolled
1988,1,1,2,9500,1,1,116,1,19,37,3,3,109,True,False,False,True,False,True,23,False,0,7,8,6,12,0,0,8,9,8,12,0,11,0,2,Graduate
1989,1,1,5,9670,1,1,120,1,4,1,4,10,112,True,False,False,True,False,False,18,False,0,6,10,4,11,0,0,6,11,5,12,0,8,1,3,Enrolled
1990,1,17,1,8014,0,1,132,1,37,19,5,5,121,False,False,False,True,False,False,18,False,0,6,8,5,12,0,0,6,10,5,12,0,10,1,1,Graduate
1991,1,43,1,171,1,2,140,1,37,37,9,9,140,True,False,False,True,False,False,34,False,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,Dropout
1992,1,39,1,8014,0,1,120,100,1,1,4,7,119,False,False,True,True,False,False,25,True,2,6,6,6,11,0,0,6,6,4,11,0,8,1,3,Enrolled
1993,1,1,1,9147,1,1,136,1,37,38,193,181,125,False,False,False,True,False,False,21,False,0,5,7,5,12,0,0,5,7,5,11,0,11,0,2,Graduate
1994,1,1,1,9254,1,1,133,1,19,9,0,0,121,True,False,False,True,False,True,20,False,0,6,12,0,0,0,0,6,12,0,0,0,7,2,0,Dropout
1995,1,1,5,9238,1,1,126,1,30,19,0,2,121,True,False,False,True,False,False,18,False,0,6,8,6,11,0,0,6,6,6,11,0,7,2,0,Graduate
1996,1,17,1,9085,1,1,142,1,3,37,4,8,132,True,False,False,True,False,False,18,False,0,6,8,6,13,0,0,6,15,6,13,0,12,0,1,Graduate
1997,1,17,1,9773,1,1,121,1,37,37,9,9,122,False,False,False,True,False,False,18,False,0,6,7,6,12,0,0,6,6,6,13,0,13,0,0,Graduate
1998,1,39,1,8014,0,1,134,1,37,38,4,7,110,True,False,False,True,False,False,24,False,0,6,10,1,10,0,0,6,12,0,0,0,9,0,-3,Dropout
1999,1,51,1,9147,1,1,140,1,19,19,9,7,120,False,False,True,False,False,False,32,False,14,15,17,14,10,0,13,13,13,13,11,0,16,0,0,Graduate
2000,1,39,1,9254,1,1,133,1,1,1,9,6,105,True,False,True,False,False,False,24,False,0,6,14,6,11,0,0,6,16,3,10,0,8,1,3,Dropout
2001,1,1,1,9238,1,1,157,1,38,37,9,5,137,False,False,False,True,False,True,18,False,0,6,6,6,13,0,0,6,7,0,0,0,15,2,-4,Dropout
2002,1,51,1,9254,1,1,120,1,38,38,9,9,118,False,False,False,True,False,False,28,False,0,6,8,6,12,0,0,6,8,5,12,0,8,1,3,Graduate
2003,1,17,5,9853,1,1,134,1,19,38,4,8,122,True,False,False,True,False,True,18,False,0,6,8,6,11,0,0,6,9,4,12,0,10,1,1,Dropout
2004,1,7,1,9853,1,3,140,1,34,34,0,0,140,True,False,False,False,False,False,24,False,0,6,12,0,0,0,0,5,10,0,0,0,9,0,-3,Dropout
2005,1,1,1,9085,1,1,133,1,1,37,4,10,143,False,False,False,True,False,False,19,False,0,5,7,5,14,0,0,5,6,5,13,0,7,2,0,Graduate
2006,2,39,1,8014,0,1,146,1,37,37,9,8,120,False,False,False,True,False,False,44,False,0,6,6,6,14,0,0,6,6,6,14,0,10,1,1,Graduate
2007,1,16,3,9085,1,1,130,1,37,37,9,2,119,True,False,False,True,False,True,18,False,0,6,14,6,14,0,0,6,9,6,12,0,15,2,-4,Graduate
2008,1,1,1,171,1,1,151,1,37,37,9,7,147,True,False,False,True,False,False,18,False,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,Graduate
2009,1,1,6,9773,1,1,133,1,1,1,90,90,129,False,False,False,True,False,False,22,False,0,6,0,0,0,0,0,6,0,0,0,0,7,2,0,Dropout
2010,1,18,1,9853,1,1,132,1,37,37,9,5,126,False,False,False,True,False,True,18,False,0,7,9,6,12,0,0,7,7,6,12,0,11,0,2,Graduate
2011,2,39,1,9991,0,1,110,1,37,37,9,4,160,False,False,False,True,False,False,44,False,0,5,5,5,11,0,0,5,5,5,12,0,15,2,-4,Graduate
2012,5,39,1,9853,1,19,133,1,38,1,5,3,105,False,False,True,True,False,False,33,False,0,6,7,5,13,0,0,6,7,5,10,0,7,2,0,Dropout
2013,2,39,1,9853,1,1,110,1,37,37,9,9,95,False,False,True,False,False,False,32,False,0,6,6,0,0,0,0,5,10,0,0,0,10,1,1,Dropout
2014,2,39,1,9003,1,1,133,1,19,19,4,4,107,False,False,False,False,False,False,35,False,0,6,0,0,0,0,0,6,0,0,0,0,15,2,-4,Dropout
2015,1,1,1,9238,1,1,105,1,19,19,6,6,106,True,False,False,True,False,False,20,False,0,6,6,6,11,0,0,6,7,6,13,0,11,0,2,Graduate
2016,1,39,1,9254,1,1,160,1,3,1,6,6,116,True,False,False,True,False,False,24,False,0,6,8,5,12,0,0,6,7,5,12,0,9,0,-3,Graduate
2017,1,1,1,9500,1,1,144,1,38,1,9,10,137,False,False,False,True,False,False,19,False,0,7,7,7,13,0,0,8,9,8,14,0,16,0,0,Graduate
2018,1,1,1,9254,1,1,100,1,19,19,5,5,101,True,False,False,True,False,False,21,False,0,6,8,5,11,0,0,6,6,5,13,0,12,0,1,Enrolled
2019,1,1,2,9773,1,1,143,1,1,1,4,9,144,True,False,False,True,True,True,19,False,0,6,7,6,13,0,0,6,6,6,13,0,12,3,-1,Graduate
2020,1,42,1,9003,1,1,160,1,19,1,9,5,107,True,False,False,False,True,False,27,False,0,6,10,0,0,0,0,6,8,0,0,0,15,2,-4,Dropout
2021,1,39,1,9853,1,1,140,1,19,1,9,4,128,False,False,False,False,False,False,30,False,0,6,0,0,0,0,0,6,0,0,0,0,12,3,-1,Dropout
2022,1,17,4,171,1,1,133,1,38,38,9,9,117,True,False,False,True,True,False,21,False,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,Dropout
2023,1,1,1,9070,1,1,116,1,1,12,5,8,110,True,False,False,True,True,False,19,False,0,6,6,6,11,0,0,6,8,6,12,0,8,1,3,Graduate
2024,2,39,1,9991,0,1,120,1,37,37,9,10,170,False,False,False,True,False,False,34,False,0,5,12,2,11,0,0,5,9,4,11,0,9,0,-3,Enrolled
2025,1,43,1,9500,1,1,141,1,4,19,4,10,100,False,False,False,True,True,False,18,False,0,7,7,7,11,0,0,8,10,7,12,0,13,0,0,Graduate
2026,1,1,1,171,1,1,110,1,3,2,3,3,117,True,False,False,True,True,False,21,False,0,0,0,0,0,0,0,0,0,0,0,0,9,0,-3,Graduate
2027,1,1,2,171,1,1,127,1,3,39,1,3,133,True,False,False,True,True,False,17,False,0,0,0,0,0,0,0,0,0,0,0,0,15,2,-4,Enrolled
2028,1,1,1,9500,1,1,132,1,19,37,4,9,128,True,False,False,True,False,True,19,False,0,7,7,6,12,0,0,7,7,6,12,0,7,2,0,Graduate
2029,1,1,1,9773,1,1,135,1,37,38,9,6,122,True,False,False,True,True,False,18,False,0,6,6,6,13,0,0,6,6,6,13,0,12,3,-1,Graduate
2030,1,17,2,9500,1,1,135,1,19,19,9,10,133,True,False,False,True,False,False,19,False,0,7,7,7,14,0,0,8,8,8,14,0,11,0,2,Graduate
2031,4,39,1,9254,1,1,140,1,38,37,9,9,112,False,False,True,True,False,False,45,False,4,10,12,5,12,4,2,8,8,0,0,2,12,3,-1,Dropout
2032,1,39,1,9085,1,1,133,1,19,37,9,6,130,True,False,False,True,False,False,26,False,0,6,17,6,12,0,0,6,21,4,12,0,15,2,-4,Graduate
2033,2,39,2,9991,0,1,100,1,37,37,9,9,100,True,False,False,True,True,False,51,False,0,4,4,0,0,0,0,5,0,0,0,0,12,3,-1,Dropout
2034,2,39,1,9773,1,19,133,1,37,37,6,6,162,False,False,True,True,True,True,49,False,0,6,8,6,12,0,0,6,7,6,14,0,10,1,1,Graduate
2035,1,42,1,9500,1,1,100,1,3,19,2,8,153,False,False,False,True,True,False,22,False,3,6,7,3,14,0,4,7,8,4,14,0,15,2,-4,Enrolled
2036,1,17,1,9147,1,1,137,1,1,37,5,9,131,True,False,False,True,True,False,22,False,0,5,8,2,10,0,0,5,7,1,10,0,7,2,0,Dropout
2037,2,7,1,9130,1,3,120,1,3,3,1,1,128,False,False,False,True,False,False,33,False,1,5,11,2,11,1,1,5,8,2,12,0,9,0,-3,Dropout
2038,1,10,1,9670,1,1,148,22,37,37,9,9,148,False,False,False,True,False,False,20,True,0,5,6,5,11,0,0,5,6,4,11,0,9,0,-3,Graduate
2039,1,1,4,9238,1,1,134,1,38,19,7,7,128,True,False,False,True,False,True,18,False,0,6,6,6,12,0,0,6,6,6,11,0,10,1,1,Graduate
2040,1,1,5,9853,1,1,128,1,38,37,9,9,120,True,False,True,False,False,False,20,False,0,6,9,3,11,0,0,6,10,2,11,0,10,1,1,Dropout
2041,2,57,1,9991,0,1,133,41,38,37,4,6,100,False,False,False,True,False,False,37,True,5,10,11,7,13,0,5,10,11,10,11,0,8,1,3,Graduate
2042,1,1,1,9254,1,1,131,2,37,1,9,3,126,True,False,False,True,True,False,18,True,0,6,6,6,13,0,0,6,6,6,13,0,7,2,0,Graduate
2043,1,1,3,9254,1,1,118,1,1,19,9,9,111,True,False,False,True,False,False,19,False,0,6,6,6,12,0,0,6,6,6,12,0,12,0,1,Graduate
2044,1,44,1,9085,1,39,140,1,1,19,3,3,140,True,False,False,True,False,False,21,False,2,6,7,6,13,0,1,6,15,4,12,0,12,0,1,Graduate
2045,1,1,2,9500,1,1,133,1,19,1,9,1,122,False,False,False,True,False,False,20,False,0,7,9,6,12,0,0,8,9,7,12,0,13,0,0,Graduate
2046,1,1,2,9500,1,1,126,1,37,1,7,7,118,True,False,False,True,False,False,19,False,0,7,0,0,0,0,0,8,0,0,0,0,13,0,0,Dropout
2047,1,17,2,9556,1,1,125,1,38,19,7,7,121,True,False,False,True,False,False,20,False,0,7,13,4,13,0,0,7,11,4,11,0,11,0,2,Dropout
2048,1,17,4,9500,1,1,138,1,3,1,2,5,134,True,False,False,True,False,False,18,False,0,7,7,7,13,0,0,8,8,8,15,0,13,0,0,Graduate
2049,1,1,4,9500,1,1,140,1,1,19,9,7,127,True,False,False,True,False,False,19,False,0,8,8,7,13,0,0,8,8,7,13,0,12,3,-1,Graduate
2050,1,1,1,9238,1,1,124,1,37,38,9,3,114,False,False,False,True,False,False,18,False,0,6,13,4,11,0,0,6,12,5,10,0,15,2,-4,Graduate
2051,1,17,1,9238,1,1,133,1,38,38,7,7,125,True,False,False,True,False,True,18,False,0,6,6,6,11,0,0,6,7,6,12,0,15,2,-4,Graduate
2052,1,1,2,9773,1,1,127,1,1,19,4,5,120,True,False,False,True,False,False,18,False,0,5,7,2,10,0,0,1,1,0,0,0,12,3,-1,Dropout
2053,1,1,6,9500,1,1,138,1,1,38,3,9,123,True,False,False,True,False,False,19,False,0,7,10,5,13,0,0,7,8,6,13,0,12,0,1,Enrolled
2054,1,1,2,9556,1,1,142,1,1,19,4,5,130,True,False,False,True,False,True,18,False,0,7,8,7,12,0,0,8,8,8,14,0,16,0,0,Graduate
2055,1,1,1,9070,1,1,130,41,37,19,9,8,125,True,False,False,True,False,True,19,True,0,6,6,6,14,0,0,6,6,6,13,0,11,0,2,Graduate
2056,1,53,1,9003,1,42,130,1,1,19,9,7,133,False,False,True,True,False,True,24,False,7,12,13,12,12,0,5,11,13,11,12,0,8,1,3,Graduate
2057,1,44,1,9085,1,39,150,1,37,37,9,9,150,False,False,False,True,False,False,20,False,2,6,8,6,13,0,1,6,18,2,12,0,12,0,1,Enrolled
2058,1,1,1,9147,1,1,127,1,1,19,5,7,130,True,False,False,True,False,True,21,False,0,5,6,5,12,1,0,5,7,4,11,0,9,0,-3,Graduate
2059,1,44,1,9085,1,39,140,1,38,37,4,10,140,False,False,True,False,False,False,20,False,1,6,13,4,13,0,1,6,11,5,12,0,16,0,0,Dropout
2060,1,17,6,9500,1,1,126,1,19,37,3,9,119,True,False,False,True,False,True,19,False,0,7,7,7,13,0,0,8,9,8,13,0,16,0,0,Graduate
2061,1,17,5,9556,1,1,139,1,19,19,9,8,121,True,False,False,True,False,True,19,False,0,7,8,7,13,0,0,8,8,8,13,0,10,1,1,Graduate
2062,1,1,3,9500,1,1,141,1,1,1,9,9,126,True,False,False,True,False,False,18,False,0,8,8,7,13,0,0,8,8,7,13,0,12,3,-1,Graduate
2063,1,1,1,9085,1,1,120,1,38,38,4,7,111,True,False,False,True,False,False,19,False,0,6,12,5,14,0,0,6,14,5,11,0,16,0,0,Graduate
2064,1,17,4,9147,1,1,120,1,38,19,9,9,111,True,False,False,True,False,False,21,False,0,5,5,5,12,0,0,5,5,5,13,0,8,1,3,Graduate
2065,1,1,2,9853,1,1,134,1,1,38,9,8,122,True,False,False,True,False,True,19,False,0,6,7,6,14,0,0,6,6,6,15,0,15,2,-4,Graduate
2066,1,1,5,9254,1,1,128,1,19,1,7,10,116,True,False,False,True,False,True,18,False,0,6,7,6,13,0,0,6,6,6,12,0,8,1,3,Graduate
2067,1,17,5,9070,1,1,133,1,4,1,4,4,132,True,True,False,True,False,True,17,False,0,6,6,6,13,0,0,6,6,6,12,0,15,2,-4,Graduate
2068,1,18,4,9853,1,1,123,1,19,38,4,10,123,True,False,False,True,False,False,19,False,0,6,8,5,12,0,0,6,8,5,11,0,15,2,-4,Enrolled
2069,1,17,6,9147,1,1,118,1,37,1,9,7,117,True,False,False,False,True,False,23,False,0,5,9,3,10,1,0,5,9,3,12,0,9,0,-3,Dropout
2070,1,1,1,9670,1,1,113,1,1,37,1,10,116,True,False,False,True,False,False,19,False,0,6,7,6,12,0,0,6,10,6,11,0,8,1,3,Graduate
