Marital status,Application mode,Application order,Course,Daytime/evening attendance\t,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,9773,1,1,127.0,1,19,37,9,9,126.3,False,False,False,True,True,False,19,False,0.0,6.0,8.0,6.0,12.833333333333334,0.0,0.0,6.0,8.0,6.0,13.333333333333334,0.0,15.5,2.8,-4.06,Graduate
1,17,1,171,1,1,132.0,1,1,37,4,9,127.1,False,False,False,False,True,False,21,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,Dropout
1,17,3,9670,1,1,137.0,1,1,38,4,7,138.4,False,False,False,True,True,False,19,False,0.0,6.0,8.0,6.0,15.125,0.0,0.0,6.0,7.0,6.0,13.428571428571429,0.0,11.1,0.6,2.02,Graduate
1,43,2,9147,1,1,126.0,1,1,19,3,3,100.0,True,False,False,True,True,False,22,False,0.0,5.0,11.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,10.0,1.0,16.2,0.3,-0.92,Dropout
1,1,1,9238,1,1,136.0,1,4,5,2,2,126.2,False,False,False,True,True,False,22,False,0.0,6.0,10.0,5.0,11.4,0.0,0.0,6.0,8.0,5.0,11.0,0.0,10.8,1.4,1.74,Graduate
1,1,1,9238,1,1,124.0,1,1,1,4,4,118.8,False,False,False,True,True,False,19,False,0.0,6.0,12.0,4.0,12.25,0.0,0.0,6.0,9.0,6.0,11.0,0.0,9.4,-0.8,-3.12,Graduate
1,39,1,9254,1,39,137.0,1,1,1,5,10,124.5,False,False,False,False,True,False,26,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,Dropout
1,44,1,9119,1,39,140.0,1,5,41,3,2,140.0,False,False,False,True,True,False,23,False,3.0,7.0,12.0,3.0,14.0,0.0,1.0,6.0,12.0,1.0,14.0,0.0,12.4,0.5,1.79,Enrolled
1,17,1,9070,1,1,131.0,1,19,19,7,7,125.1,False,False,False,True,True,False,18,False,0.0,6.0,7.0,6.0,12.333333333333334,0.0,0.0,6.0,10.0,5.0,10.8,4.0,16.2,0.3,-0.92,Enrolled
1,1,1,9147,1,1,130.0,1,37,37,9,9,118.8,False,False,True,True,True,True,22,False,0.0,5.0,8.0,5.0,10.666666666666666,0.0,0.0,5.0,11.0,2.0,11.0,0.0,15.5,2.8,-4.06,Enrolled
1,18,5,9119,1,1,136.0,1,3,2,2,3,125.2,True,False,False,True,True,False,19,False,0.0,5.0,9.0,5.0,11.833333333333334,0.0,0.0,5.0,9.0,5.0,14.714285714285714,0.0,12.4,0.5,1.79,Enrolled
1,17,1,9147,1,1,133.1,1,1,19,4,8,95.0,False,False,False,True,True,False,20,False,0.0,5.0,14.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,11.1,0.6,2.02,Dropout
1,1,3,9070,1,1,110.0,1,37,37,9,9,107.6,True,False,False,True,True,True,22,False,0.0,6.0,6.0,6.0,11.666666666666666,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,7.6,2.6,0.32,Enrolled
1,7,1,9130,1,3,140.0,1,2,38,2,3,140.0,True,False,False,False,True,False,18,False,2.0,5.0,7.0,2.0,13.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
4,43,2,9991,0,38,133.1,1,3,1,2,9,125.4,False,False,False,True,True,False,39,False,0.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,10.8,1.4,1.74,Dropout
1,1,1,9500,1,1,141.0,1,19,1,90,90,128.0,False,False,False,True,True,False,18,False,0.0,8.0,8.0,0.0,0.0,3.0,0.0,8.0,8.0,0.0,0.0,3.0,10.8,1.4,1.74,Dropout
1,17,3,9119,1,1,130.0,1,1,38,3,3,129.3,False,False,False,True,True,True,18,False,0.0,5.0,5.0,5.0,13.0,0.0,0.0,5.0,5.0,5.0,14.2,0.0,8.9,1.4,3.51,Graduate
1,1,1,9238,1,1,160.0,1,19,38,9,9,152.0,False,False,False,True,True,True,19,False,0.0,6.0,7.0,6.0,13.857142857142858,0.0,0.0,6.0,6.0,6.0,14.0,0.0,13.9,-0.3,0.79,Graduate
1,1,1,9500,1,1,140.0,1,1,19,9,9,128.8,False,False,False,True,True,False,18,False,0.0,7.0,7.0,6.0,13.391666666666666,0.0,0.0,8.0,8.0,8.0,12.4875,0.0,12.4,0.5,1.79,Graduate
1,1,1,9147,1,1,150.0,1,34,19,0,4,152.8,True,False,False,True,True,True,18,False,0.0,5.0,7.0,4.0,12.75,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,Dropout
1,44,1,9130,1,39,150.0,1,37,37,6,6,150.0,True,False,False,True,True,False,22,False,0.0,5.0,7.0,4.0,14.5,0.0,0.0,5.0,5.0,5.0,14.6,0.0,10.8,1.4,1.74,Graduate
1,1,1,9238,1,1,133.1,1,1,1,3,4,112.0,False,False,False,True,True,False,19,False,0.0,6.0,7.0,6.0,12.166666666666666,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,12.4,0.5,1.79,Graduate
1,1,1,9130,1,1,152.0,1,19,37,9,8,135.6,True,False,False,True,True,False,18,False,0.0,5.0,5.0,5.0,15.4,0.0,0.0,5.0,5.0,5.0,15.6,0.0,12.7,3.7,-1.7,Dropout
1,39,1,9119,1,19,133.1,1,1,1,4,3,134.4,False,False,True,False,True,False,31,False,0.0,5.0,9.0,2.0,13.333333333333334,0.0,0.0,5.0,9.0,2.0,16.0,4.0,16.2,0.3,-0.92,Dropout
1,39,1,9991,0,1,130.0,1,3,1,3,3,120.5,False,False,False,True,True,False,28,False,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
1,1,1,9070,1,1,148.0,1,1,1,4,8,141.4,False,False,False,True,True,False,19,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,Dropout
1,17,1,9254,1,1,148.0,1,1,1,4,8,145.2,False,False,False,True,True,False,20,False,0.0,6.0,7.0,6.0,13.714285714285714,0.0,0.0,6.0,8.0,6.0,14.714285714285714,0.0,16.2,0.3,-0.92,Graduate
4,39,1,9238,1,1,130.0,1,19,3,9,2,140.0,False,False,False,True,True,False,50,False,0.0,6.0,7.0,4.0,12.25,0.0,0.0,6.0,7.0,0.0,0.0,0.0,8.9,1.4,3.51,Dropout
1,43,1,9070,1,1,160.0,1,1,2,4,2,100.0,False,False,False,True,True,False,38,False,1.0,6.0,9.0,5.0,16.0,1.0,0.0,6.0,11.0,4.0,16.5,0.0,13.9,-0.3,0.79,Enrolled
2,39,1,9991,0,1,130.0,1,37,37,9,9,140.0,True,False,False,True,True,False,31,False,0.0,5.0,8.0,1.0,11.0,0.0,0.0,5.0,5.0,1.0,13.0,0.0,9.4,-0.8,-3.12,Dropout
1,39,1,9500,1,1,110.0,1,1,37,9,9,126.0,True,False,False,True,True,False,27,False,0.0,7.0,7.0,7.0,14.085714285714284,0.0,0.0,7.0,7.0,7.0,14.085714285714284,0.0,7.6,2.6,0.32,Enrolled
1,18,1,9238,1,1,122.0,1,1,3,9,2,112.6,True,False,False,True,True,False,21,False,0.0,6.0,9.0,6.0,10.166666666666666,0.0,0.0,6.0,10.0,6.0,10.5,0.0,12.7,3.7,-1.7,Graduate
2,39,1,9119,1,1,110.0,1,37,37,9,9,106.8,False,False,False,True,True,False,34,False,0.0,5.0,8.0,1.0,10.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,8.9,1.4,3.51,Dropout
1,51,1,9119,1,1,129.0,1,2,37,2,9,121.6,True,False,False,True,True,False,19,False,0.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,10.0,0.0,7.6,2.6,0.32,Enrolled
2,39,1,9991,0,1,110.0,1,37,37,1,4,120.0,True,False,False,False,True,False,40,False,0.0,5.0,10.0,2.0,10.5,0.0,0.0,5.0,5.0,3.0,10.666666666666666,0.0,9.4,-0.8,-3.12,Dropout
1,1,1,171,1,1,170.0,1,38,19,9,2,160.6,True,False,False,True,True,True,18,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,Graduate
2,39,1,9070,1,12,110.0,1,37,38,5,10,130.0,False,False,True,False,True,True,46,False,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,15.5,2.8,-4.06,Dropout
1,43,5,8014,0,1,110.0,1,34,34,0,0,110.0,False,False,False,True,True,False,37,False,0.0,6.0,12.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,7.6,2.6,0.32,Dropout
1,39,1,9003,1,1,133.1,1,19,37,9,7,110.0,True,False,False,True,True,False,31,False,0.0,6.0,8.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,16.2,0.3,-0.92,Dropout
1,39,1,9003,1,1,133.1,1,1,19,4,10,145.8,False,False,False,True,True,False,34,False,0.0,6.0,15.0,5.0,13.333333333333334,0.0,0.0,6.0,15.0,5.0,12.4,0.0,12.4,0.5,1.79,Graduate
1,1,6,171,1,1,126.0,1,10,10,4,4,130.2,True,False,False,True,True,True,18,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
1,1,1,9670,1,1,137.0,1,38,37,9,9,122.3,False,False,False,True,True,True,18,False,0.0,6.0,7.0,6.0,13.571428571428571,0.0,0.0,6.0,6.0,6.0,14.333333333333334,0.0,12.4,0.5,1.79,Graduate
1,17,4,9070,1,1,117.0,1,1,1,3,3,125.4,True,False,False,True,True,True,19,False,0.0,6.0,6.0,6.0,12.833333333333334,0.0,0.0,6.0,7.0,6.0,11.166666666666666,0.0,11.1,0.6,2.02,Graduate
1,43,1,9991,0,1,100.0,1,37,19,9,4,130.0,False,False,False,True,True,False,40,False,1.0,5.0,6.0,4.0,10.25,0.0,3.0,8.0,18.0,5.0,11.2,5.0,15.5,2.8,-4.06,Dropout
1,39,1,9130,1,1,120.0,1,1,38,9,9,150.0,False,False,False,True,True,False,25,False,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.4,0.5,1.79,Dropout
1,17,5,9119,1,1,126.0,1,38,38,5,9,116.9,True,False,True,True,True,False,20,False,0.0,5.0,5.0,4.0,14.5,0.0,0.0,6.0,8.0,3.0,13.333333333333334,0.0,11.1,0.6,2.02,Dropout
1,17,1,9119,1,1,122.0,1,19,19,9,9,114.7,False,False,False,True,True,False,20,False,0.0,5.0,6.0,5.0,15.8,0.0,0.0,5.0,8.0,5.0,13.714285714285714,0.0,11.1,0.6,2.02,Enrolled
1,39,1,9003,1,1,111.0,1,37,37,9,10,95.8,True,False,False,False,True,False,43,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,Dropout
1,17,4,9119,1,1,139.0,1,37,19,9,4,133.1,True,False,False,True,True,False,18,False,0.0,5.0,8.0,4.0,12.5,0.0,0.0,5.0,7.0,3.0,14.666666666666666,1.0,7.6,2.6,0.32,Enrolled
1,43,1,9003,1,1,150.0,1,2,4,4,1,150.0,False,False,False,True,True,False,35,False,16.0,18.0,22.0,18.0,11.666666666666666,0.0,12.0,13.0,13.0,12.0,11.5,1.0,15.5,2.8,-4.06,Graduate
1,17,2,9991,0,1,116.0,1,37,19,9,4,118.5,False,False,False,True,True,False,23,False,0.0,5.0,6.0,4.0,13.0,0.0,0.0,5.0,5.0,5.0,13.0,0.0,7.6,2.6,0.32,Graduate
1,17,1,9500,1,1,130.0,1,3,3,2,2,131.1,False,False,False,True,True,False,19,False,0.0,7.0,8.0,7.0,12.12142857142857,0.0,0.0,9.0,12.0,8.0,11.50625,0.0,12.4,0.5,1.79,Graduate
1,53,1,9085,1,42,150.0,1,1,19,3,8,150.3,True,False,False,True,True,True,21,False,7.0,11.0,15.0,9.0,14.22222222222222,0.0,4.0,9.0,15.0,7.0,13.75,0.0,8.9,1.4,3.51,Graduate
1,43,1,9670,1,1,132.0,1,3,19,4,8,120.5,False,False,False,True,True,False,19,False,0.0,6.0,17.0,4.0,12.5,0.0,0.0,6.0,8.0,4.0,13.25,0.0,13.9,-0.3,0.79,Enrolled
1,18,1,9119,1,1,108.0,1,1,1,4,3,105.6,True,False,False,True,True,False,20,False,0.0,5.0,7.0,5.0,12.166666666666666,0.0,0.0,5.0,7.0,5.0,15.285714285714286,0.0,12.4,0.5,1.79,Graduate
1,39,1,9670,1,1,133.1,1,19,19,3,3,125.3,False,True,False,True,True,True,30,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,Dropout
4,39,1,9254,1,1,120.0,1,37,19,9,9,131.0,True,False,False,True,True,False,44,False,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,11.5,0.0,12.4,0.5,1.79,Graduate
1,18,1,9500,1,1,146.0,1,19,3,4,9,127.0,False,False,False,True,True,False,19,False,0.0,8.0,8.0,7.0,13.614285714285714,0.0,0.0,8.0,8.0,7.0,13.614285714285714,0.0,12.7,3.7,-1.7,Graduate
1,44,1,9130,1,39,150.0,1,2,1,3,6,150.0,True,False,False,True,True,False,22,False,11.0,18.0,32.0,12.0,12.857142857142858,1.0,8.0,12.0,15.0,10.0,14.3,0.0,16.2,0.3,-0.92,Graduate
1,1,1,9130,1,1,160.0,1,3,3,1,2,149.2,False,False,False,True,True,False,18,False,0.0,5.0,7.0,4.0,14.0,0.0,0.0,5.0,5.0,5.0,14.2,0.0,7.6,2.6,0.32,Graduate
1,17,1,9670,1,1,125.0,1,37,37,9,9,121.5,True,False,False,True,True,True,21,False,0.0,6.0,8.0,4.0,14.75,0.0,0.0,6.0,6.0,5.0,11.8,0.0,12.7,3.7,-1.7,Graduate
1,1,2,9085,1,1,125.0,1,37,19,90,90,137.3,False,False,False,True,True,False,18,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,Dropout
1,17,4,9670,1,1,122.0,1,3,1,2,3,119.6,True,False,False,True,True,False,18,False,0.0,6.0,8.0,6.0,13.625,0.0,0.0,6.0,7.0,6.0,14.285714285714286,0.0,11.1,0.6,2.02,Graduate
1,1,1,171,1,1,138.0,1,1,1,4,3,141.5,False,False,False,True,True,False,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,Graduate
1,44,1,9003,1,39,150.0,1,1,38,6,6,150.0,True,False,False,True,True,False,21,False,0.0,6.0,12.0,4.0,11.8,0.0,0.0,6.0,11.0,4.0,11.875,0.0,16.2,0.3,-0.92,Dropout
1,39,1,9003,1,1,140.0,1,3,3,2,2,110.0,False,False,False,True,True,False,31,False,0.0,6.0,8.0,6.0,15.125,0.0,0.0,6.0,10.0,6.0,14.6,0.0,16.2,0.3,-0.92,Graduate
1,17,5,9254,1,1,113.0,1,1,1,2,3,110.2,True,False,False,True,True,False,21,False,0.0,6.0,10.0,4.0,11.5,0.0,0.0,6.0,10.0,2.0,10.5,0.0,9.4,-0.8,-3.12,Dropout
1,39,1,9119,1,1,139.0,1,19,19,9,7,110.3,False,False,True,True,True,False,24,False,0.0,5.0,12.0,1.0,10.0,0.0,0.0,5.0,11.0,1.0,11.0,0.0,8.9,1.4,3.51,Enrolled
1,42,1,9773,1,1,133.1,1,19,6,4,3,120.0,False,False,False,True,True,False,27,False,0.0,4.0,8.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
1,1,5,9147,1,1,118.0,1,19,19,9,9,114.2,True,False,False,True,True,False,20,False,0.0,5.0,9.0,3.0,10.333333333333334,0.0,0.0,5.0,6.0,5.0,12.8,0.0,12.4,0.5,1.79,Graduate
1,44,1,9119,1,39,140.0,1,1,19,4,5,140.0,True,False,False,True,True,False,22,False,0.0,5.0,9.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,11.666666666666666,0.0,10.8,1.4,1.74,Enrolled
1,1,1,9003,1,1,144.0,1,19,19,9,9,132.8,False,False,False,True,True,True,19,False,0.0,6.0,9.0,4.0,12.0,2.0,0.0,6.0,10.0,4.0,12.5,0.0,15.5,2.8,-4.06,Enrolled
1,18,1,9773,1,1,125.0,1,1,1,4,7,121.5,True,False,False,True,True,False,19,False,0.0,6.0,6.0,6.0,13.833333333333334,0.0,0.0,6.0,6.0,6.0,14.5,0.0,8.9,1.4,3.51,Graduate
1,1,1,171,1,1,131.0,1,1,1,7,4,127.2,True,False,True,True,True,False,23,False,13.0,17.0,19.0,13.0,12.153846153846152,0.0,10.0,17.0,28.0,11.0,11.909090909090908,1.0,11.1,0.6,2.02,Enrolled
1,17,1,9130,1,1,131.0,1,12,12,2,8,128.2,True,False,False,True,True,False,18,False,0.0,6.0,7.0,6.0,14.0,0.0,0.0,6.0,8.0,6.0,13.666666666666666,0.0,12.4,0.5,1.79,Graduate
1,1,1,9773,1,1,140.0,1,3,2,4,6,133.4,True,False,False,False,True,False,29,False,0.0,6.0,8.0,6.0,16.5,0.0,0.0,6.0,6.0,5.0,13.8,0.0,11.1,0.6,2.02,Enrolled
1,39,1,9130,1,1,133.1,1,1,19,4,5,120.0,True,False,False,True,True,False,29,False,0.0,5.0,11.0,1.0,18.0,2.0,0.0,5.0,10.0,3.0,13.333333333333334,2.0,10.8,1.4,1.74,Dropout
1,44,1,9003,1,1,140.0,1,1,1,4,5,140.0,False,False,False,True,True,False,20,False,0.0,6.0,11.0,6.0,11.285714285714286,0.0,0.0,6.0,12.0,5.0,11.77777777777778,0.0,16.2,0.3,-0.92,Enrolled
1,1,5,171,1,1,139.0,1,19,3,9,2,136.9,True,False,False,True,True,True,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Graduate
1,17,3,171,1,1,125.0,1,3,39,2,5,117.0,True,True,False,True,True,False,22,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,Enrolled
1,1,2,9670,1,1,117.0,1,3,1,3,5,110.7,True,False,False,True,True,False,20,False,0.0,6.0,10.0,5.0,14.0,0.0,0.0,6.0,10.0,6.0,12.0,0.0,11.1,0.6,2.02,Enrolled
1,39,1,9130,1,1,150.0,1,19,19,9,5,160.0,True,False,False,True,True,False,24,False,0.0,5.0,13.0,4.0,13.75,1.0,0.0,5.0,9.0,3.0,12.0,0.0,9.4,-0.8,-3.12,Enrolled
1,1,1,9670,1,1,95.0,1,37,37,5,8,95.0,False,False,False,False,True,False,21,False,0.0,6.0,9.0,4.0,13.25,0.0,0.0,6.0,6.0,5.0,11.0,0.0,12.7,3.7,-1.7,Dropout
1,39,1,9147,1,1,150.0,1,37,1,7,3,148.8,False,False,False,True,True,True,25,False,0.0,5.0,7.0,4.0,14.25,0.0,0.0,5.0,7.0,4.0,14.75,0.0,12.7,3.7,-1.7,Graduate
1,39,1,9147,1,1,120.0,1,37,37,9,9,110.0,False,False,False,False,True,False,32,False,0.0,5.0,9.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
1,43,1,9991,0,1,136.0,1,3,4,2,2,133.9,False,False,False,False,True,False,26,False,8.0,12.0,12.0,8.0,11.25,0.0,3.0,8.0,8.0,3.0,11.333333333333334,0.0,7.6,2.6,0.32,Dropout
1,1,1,9130,1,1,133.0,1,2,37,9,7,125.7,True,False,False,True,True,True,18,False,0.0,6.0,7.0,6.0,13.5,0.0,0.0,6.0,8.0,6.0,12.5,0.0,12.4,0.5,1.79,Graduate
1,17,1,9254,1,1,125.0,1,1,19,4,7,116.6,False,False,False,True,True,True,19,False,0.0,6.0,8.0,5.0,12.666666666666666,0.0,0.0,6.0,10.0,6.0,12.857142857142858,0.0,16.2,0.3,-0.92,Graduate
1,1,3,9070,1,1,127.0,1,19,38,5,7,141.0,True,False,False,True,True,True,19,False,0.0,6.0,6.0,6.0,15.166666666666666,0.0,0.0,6.0,6.0,6.0,12.333333333333334,0.0,12.4,0.5,1.79,Graduate
1,7,1,9119,1,40,130.0,1,1,1,4,4,130.0,False,False,False,True,True,False,27,False,4.0,6.0,6.0,6.0,13.166666666666666,0.0,2.0,5.0,7.0,5.0,15.142857142857142,0.0,11.1,0.6,2.02,Dropout
1,53,1,9003,1,1,130.0,1,19,1,9,9,130.0,False,False,True,True,True,False,21,False,7.0,12.0,20.0,10.0,11.8,0.0,5.0,12.0,15.0,9.0,11.444444444444445,0.0,8.9,1.4,3.51,Enrolled
1,17,1,9119,1,1,127.0,1,19,1,4,5,115.8,False,False,False,True,True,False,20,False,0.0,5.0,10.0,4.0,11.5,0.0,0.0,5.0,11.0,0.0,0.0,0.0,13.9,-0.3,0.79,Enrolled
1,44,1,9070,1,39,140.0,1,19,38,4,0,140.0,True,False,False,True,True,False,21,False,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,8.0,6.0,11.333333333333334,0.0,12.4,0.5,1.79,Graduate
1,1,5,9773,1,1,125.0,1,37,3,5,2,126.1,True,False,False,True,True,False,22,False,0.0,6.0,10.0,5.0,13.4,0.0,0.0,6.0,12.0,3.0,10.666666666666666,0.0,9.4,-0.8,-3.12,Enrolled
1,1,1,171,1,1,135.0,1,1,38,5,7,137.5,True,False,True,False,True,False,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,Graduate
1,17,4,9147,1,1,132.0,1,38,19,5,5,120.8,True,False,False,True,True,True,18,False,0.0,5.0,8.0,4.0,10.8,0.0,0.0,5.0,10.0,2.0,12.5,0.0,11.1,0.6,2.02,Dropout
1,39,2,9238,1,1,110.0,1,19,1,5,5,136.5,False,False,False,True,True,False,28,False,0.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,13.9,-0.3,0.79,Dropout
2,39,1,9003,1,1,130.0,1,1,37,9,1,122.0,False,False,True,False,True,False,25,False,3.0,10.0,23.0,6.0,11.428571428571429,0.0,2.0,7.0,15.0,4.0,12.0,1.0,15.5,2.8,-4.06,Dropout
1,43,1,9003,1,1,130.0,1,37,1,5,4,130.0,False,False,False,True,True,False,25,False,8.0,14.0,24.0,8.0,12.5,2.0,6.0,13.0,23.0,10.0,11.6,0.0,15.5,2.8,-4.06,Dropout
1,1,1,9147,1,1,135.0,1,38,19,9,5,126.3,False,False,False,True,True,False,18,False,0.0,5.0,11.0,2.0,13.5,0.0,0.0,5.0,11.0,3.0,12.333333333333334,0.0,8.9,1.4,3.51,Enrolled
1,1,1,9254,1,1,133.1,1,4,19,4,5,98.0,False,False,False,True,True,False,26,False,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,10.8,1.4,1.74,Dropout
1,17,3,9147,1,1,135.0,1,37,37,6,5,121.0,True,False,False,True,True,True,18,False,0.0,5.0,8.0,5.0,12.75,0.0,0.0,5.0,7.0,5.0,11.5,0.0,13.9,-0.3,0.79,Graduate
1,43,1,9773,1,1,128.0,1,19,38,9,7,124.2,True,False,False,True,True,False,22,False,0.0,6.0,17.0,3.0,11.333333333333334,3.0,0.0,6.0,14.0,3.0,12.333333333333334,0.0,15.5,2.8,-4.06,Enrolled
1,39,1,9003,1,1,140.0,1,1,3,4,5,130.0,False,False,False,True,True,False,25,False,0.0,6.0,8.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,16.2,0.3,-0.92,Dropout
1,1,2,9773,1,1,135.0,1,3,1,4,4,136.1,True,False,False,True,True,False,19,False,0.0,6.0,9.0,5.0,11.4,0.0,0.0,6.0,13.0,5.0,12.4,0.0,8.9,1.4,3.51,Enrolled
1,17,2,9773,1,1,131.0,1,3,19,2,3,132.8,True,False,False,True,True,False,19,False,0.0,6.0,7.0,6.0,14.428571428571429,0.0,0.0,6.0,7.0,6.0,14.571428571428571,0.0,13.9,-0.3,0.79,Graduate
1,17,1,9500,1,1,131.0,1,1,1,5,5,126.3,False,False,False,True,True,False,19,False,0.0,7.0,9.0,7.0,12.492857142857144,0.0,0.0,8.0,10.0,8.0,11.7125,0.0,16.2,0.3,-0.92,Graduate
4,39,1,8014,0,19,100.0,1,1,37,9,1,111.5,False,False,False,True,True,False,45,False,2.0,8.0,10.0,4.0,11.5,0.0,2.0,8.0,13.0,4.0,11.0,0.0,10.8,1.4,1.74,Dropout
2,39,1,9991,0,1,140.0,1,37,37,9,9,118.2,False,False,False,True,True,False,52,False,0.0,5.0,7.0,5.0,11.2,0.0,0.0,5.0,6.0,5.0,12.8,1.0,7.6,2.6,0.32,Graduate
1,1,1,9147,1,1,124.0,1,19,19,9,3,115.6,True,False,False,False,True,False,20,False,0.0,5.0,9.0,3.0,12.0,1.0,0.0,5.0,7.0,3.0,11.0,0.0,9.4,-0.8,-3.12,Dropout
1,1,1,9500,1,1,130.0,1,38,37,5,10,117.8,True,False,False,True,True,False,19,False,0.0,8.0,8.0,7.0,15.885714285714286,0.0,0.0,8.0,8.0,7.0,15.885714285714286,0.0,10.8,1.4,1.74,Graduate
1,1,1,9500,1,1,142.0,1,1,38,9,9,127.0,False,False,True,False,True,False,21,False,0.0,7.0,12.0,4.0,12.94,0.0,0.0,7.0,12.0,4.0,11.58,0.0,12.4,0.5,1.79,Dropout
2,39,1,8014,0,1,150.0,1,37,37,9,9,140.0,False,False,False,False,True,False,35,False,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,9.4,-0.8,-3.12,Graduate
2,39,1,171,1,12,110.0,1,37,37,7,7,106.0,True,False,False,True,True,False,36,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,Graduate
4,39,1,9500,1,19,110.0,1,37,38,5,5,151.0,False,False,True,False,True,False,47,False,0.0,7.0,7.0,0.0,0.0,7.0,0.0,8.0,8.0,0.0,0.0,8.0,15.5,2.8,-4.06,Dropout
1,18,1,9991,0,1,112.0,1,43,40,2,2,106.4,False,False,False,True,True,False,22,False,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,Dropout
2,39,1,9991,0,1,100.0,1,37,37,9,9,125.3,True,False,False,True,True,False,41,False,0.0,5.0,8.0,4.0,11.25,0.0,0.0,5.0,8.0,3.0,11.0,1.0,7.6,2.6,0.32,Dropout
1,7,1,9119,1,3,130.0,1,34,34,90,90,130.0,False,False,False,True,True,False,26,False,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,10.8,1.4,1.74,Dropout
